timestamp,flight_id,gate,aircraft_type,weather_condition,baggage_delay_minutes,fuel_trucks_available,staff_availability,runway_congestion,arrival_delay_minutes,taxi_time_minutes,scheduled_turnaround_minutes,passenger_count,peak_hour,delay_probability,actual_turnaround_delay_minutes
2025-01-03 03:49:00,AI502,B21,B777,Clear,1,8,High,Low,1,12,119,355,0,0.036,0
2025-01-03 03:54:00,QR662,E25,B737,Windy,15,6,Medium,Low,7,10,55,182,0,0.102,0
2025-01-03 04:10:00,BA257,B17,B737,Clear,11,3,High,Medium,0,19,62,202,0,0.094,11
2025-01-03 04:22:00,AI469,C34,ATR72,Rain,10,8,Medium,Low,1,11,32,60,0,0.12,12
2025-01-03 04:38:00,AI537,D1,B737,Clear,12,4,Medium,Medium,0,11,65,163,0,0.082,0
2025-01-03 04:44:00,6E401,A12,B777,Rain,7,4,High,Medium,24,7,87,332,0,0.197,11
2025-01-03 04:50:00,QR591,A19,A320,Windy,4,5,Medium,Medium,0,7,47,148,0,0.079,0
2025-01-03 05:04:00,SG199,B20,A321,Clear,21,0,Medium,High,7,13,73,202,0,0.27,16
2025-01-03 05:15:00,AI311,B24,B787,Storm,14,3,Medium,Medium,23,19,79,256,0,0.33,18
2025-01-03 05:27:00,UK753,B27,B737,Clear,9,8,Medium,Low,0,12,53,210,0,0.05,3
2025-01-03 05:33:00,IX183,E2,B737,Clear,9,6,Medium,Low,0,11,53,192,0,0.049,0
2025-01-03 05:41:00,BA964,E6,B737,Clear,0,5,Medium,Low,12,6,42,202,0,0.053,2
2025-01-03 05:53:00,6E415,B15,A320,Rain,8,8,Medium,Low,14,9,56,175,0,0.148,7
2025-01-03 06:10:00,LH582,D24,A320,Clear,16,0,Low,High,10,22,51,149,1,0.464,19
2025-01-03 06:23:00,BA776,B1,A350,Clear,10,4,Low,Medium,0,14,67,261,1,0.263,14
2025-01-03 06:33:00,IX193,B18,A350,Clear,9,2,Medium,Medium,9,12,95,341,1,0.263,14
2025-01-03 06:40:00,AF496,E29,B787,Clear,18,1,Medium,High,12,17,90,254,1,0.345,7
2025-01-03 06:58:00,UK479,D4,B787,Rain,7,3,High,Medium,16,20,70,238,1,0.258,8
2025-01-03 07:10:00,LH478,B25,A321,Clear,16,2,Medium,High,0,14,68,226,1,0.301,7
2025-01-03 07:26:00,UK556,D1,A321,Clear,6,1,Medium,High,15,10,100,192,1,0.314,10
2025-01-03 07:41:00,AI369,B19,A350,Clear,10,3,Medium,High,0,21,94,305,1,0.201,9
2025-01-03 07:56:00,BA576,B25,B737,Clear,11,3,Medium,High,0,14,41,197,1,0.19,7
2025-01-03 08:03:00,IX331,C9,B737,Fog,10,4,Medium,Medium,30,7,56,165,1,0.314,12
2025-01-03 08:18:00,IX677,C3,A350,Clear,8,5,High,Medium,12,14,76,287,1,0.172,10
2025-01-03 08:26:00,AI254,C23,B787,Storm,11,5,High,Medium,15,16,89,248,1,0.356,19
2025-01-03 08:36:00,6E187,B28,A320,Clear,13,3,High,Medium,15,14,59,142,1,0.192,16
2025-01-03 08:50:00,EK927,C33,A320,Clear,16,3,High,High,3,17,55,170,1,0.215,8
2025-01-03 09:04:00,AF523,A35,ATR72,Fog,12,3,Medium,High,28,18,28,71,1,0.377,15
2025-01-03 09:13:00,QR332,D24,B737,Clear,11,4,Medium,Medium,28,9,64,175,1,0.215,3
2025-01-03 09:24:00,AF162,C2,ATR72,Rain,4,3,High,Medium,10,13,30,72,1,0.222,6
2025-01-03 09:42:00,LH938,B26,A321,Storm,7,2,Medium,Medium,24,11,118,207,1,0.463,20
2025-01-03 09:54:00,AF528,C33,B737,Clear,14,2,High,Medium,10,15,67,185,1,0.282,17
2025-01-03 10:05:00,AF803,E10,A320,Clear,11,2,Medium,Medium,3,10,46,146,0,0.187,5
2025-01-03 10:10:00,BA686,A23,B737,Rain,4,4,High,Low,18,11,52,176,0,0.154,10
2025-01-03 10:17:00,SG587,E29,ATR72,Clear,2,8,Medium,Low,16,9,26,69,0,0.074,0
2025-01-03 10:24:00,IX180,D16,ATR72,Clear,5,4,High,Low,24,9,28,69,0,0.103,2
2025-01-03 10:29:00,LH974,E24,A350,Clear,6,4,Medium,Low,3,8,65,272,0,0.045,2
2025-01-03 10:38:00,AI614,C26,A320,Clear,14,4,Medium,Medium,7,9,55,176,0,0.103,2
2025-01-03 10:42:00,QR629,D10,A320,Rain,4,4,Medium,Low,12,14,43,167,0,0.143,4
2025-01-03 10:55:00,QR793,B9,A321,Clear,14,2,High,High,19,19,74,223,0,0.299,15
2025-01-03 11:07:00,QR250,B28,A350,Clear,17,5,High,Medium,8,7,90,291,0,0.108,9
2025-01-03 11:14:00,6E875,A25,A320,Windy,0,7,Medium,Low,11,5,43,177,0,0.071,0
2025-01-03 11:27:00,BA277,D30,B737,Clear,5,8,Medium,Low,0,9,51,168,0,0.036,7
2025-01-03 11:34:00,UK316,E34,ATR72,Clear,7,3,Medium,Medium,9,10,32,66,0,0.095,2
2025-01-03 11:38:00,SG229,D19,ATR72,Rain,16,0,High,High,4,13,30,68,0,0.317,15
2025-01-03 11:43:00,AI533,E5,B737,Clear,14,2,Medium,Medium,4,11,62,168,0,0.198,8
2025-01-03 11:58:00,6E799,B24,B737,Rain,7,6,Medium,Low,14,4,42,186,0,0.137,0
2025-01-03 12:12:00,LH306,E20,B737,Fog,11,1,Medium,High,17,17,70,195,0,0.382,19
2025-01-03 12:16:00,UK954,E32,B737,Clear,8,5,Medium,Low,0,15,67,172,0,0.054,9
2025-01-03 12:23:00,QR364,B9,B777,Windy,4,5,Low,Medium,10,11,96,338,0,0.235,10
2025-01-03 12:28:00,EK844,A17,A321,Clear,19,2,Medium,High,22,19,107,199,0,0.319,14
2025-01-03 12:46:00,6E189,B34,A320,Clear,5,4,High,Low,6,14,65,145,0,0.062,2
2025-01-03 12:50:00,LH669,D12,A350,Fog,11,2,High,High,2,18,118,288,0,0.342,15
2025-01-03 13:07:00,LH665,B27,A320,Fog,4,7,Low,Low,24,9,60,176,0,0.32,11
2025-01-03 13:16:00,EK977,E9,A321,Clear,14,0,High,High,2,17,92,239,0,0.248,16
2025-01-03 13:21:00,IX632,A25,ATR72,Windy,2,6,Medium,Low,11,11,33,74,0,0.086,4
2025-01-03 13:33:00,BA994,D26,ATR72,Fog,18,0,Low,High,16,18,33,77,0,0.517,24
2025-01-03 13:40:00,AI905,A30,B777,Storm,4,4,Low,Low,25,10,114,323,0,0.391,14
2025-01-03 13:48:00,QR701,E27,B787,Clear,8,4,Low,Medium,8,13,90,268,0,0.219,11
2025-01-03 14:02:00,AF900,B13,B737,Clear,6,5,High,Low,0,10,55,210,0,0.04,1
2025-01-03 14:13:00,LH215,C25,A321,Clear,7,6,Low,Low,0,7,77,236,0,0.157,10
2025-01-03 14:20:00,LH253,E10,A320,Fog,5,7,Medium,Low,17,9,50,167,0,0.183,7
2025-01-03 14:32:00,UK680,E16,A320,Clear,8,3,High,Medium,0,14,54,146,0,0.079,0
2025-01-03 14:38:00,QR696,B21,A320,Windy,7,4,Medium,Low,10,9,64,148,0,0.091,0
2025-01-03 14:53:00,6E208,E31,B737,Clear,16,4,High,Low,0,12,48,193,0,0.066,14
2025-01-03 15:11:00,QR898,D33,B737,Clear,10,7,High,Low,2,10,44,188,0,0.055,0
2025-01-03 15:29:00,6E904,D32,B737,Clear,18,1,Low,High,9,15,44,204,0,0.393,9
2025-01-03 15:42:00,IX988,D12,A320,Storm,1,4,High,Low,30,11,46,160,0,0.28,12
2025-01-03 15:55:00,AF452,C28,B777,Clear,3,4,Medium,Low,0,13,78,364,0,0.039,1
2025-01-03 16:06:00,LH370,A20,B737,Windy,10,4,Medium,Low,4,10,62,203,0,0.082,7
2025-01-03 16:13:00,LH770,A16,B737,Clear,9,5,Medium,Low,11,9,44,205,0,0.076,6
2025-01-03 16:29:00,BA685,C34,B737,Clear,11,7,Low,Low,4,9,44,182,0,0.181,15
2025-01-03 16:40:00,QR584,B4,A321,Clear,4,8,High,Low,10,10,75,209,0,0.064,0
2025-01-03 16:56:00,AI276,E17,A320,Clear,14,4,Medium,Medium,0,7,69,162,0,0.079,6
2025-01-03 17:06:00,IX512,E16,A320,Clear,17,2,Low,High,0,17,62,167,1,0.429,1
2025-01-03 17:13:00,UK733,A21,A350,Clear,17,0,High,High,6,17,97,309,1,0.326,13
2025-01-03 17:18:00,QR797,B34,ATR72,Clear,11,5,Medium,Medium,4,7,25,73,1,0.144,18
2025-01-03 17:23:00,LH139,B6,A320,Clear,19,0,Medium,High,0,16,60,166,1,0.312,11
2025-01-03 17:37:00,LH439,B9,ATR72,Storm,14,3,Medium,Medium,5,11,28,74,1,0.326,2
2025-01-03 17:47:00,SG150,D1,ATR72,Fog,13,1,High,High,12,17,34,60,1,0.433,13
2025-01-03 17:56:00,BA375,A1,B787,Clear,6,2,Low,Medium,9,14,81,291,1,0.38,18
2025-01-03 18:06:00,EK120,A19,B737,Windy,9,5,Medium,Medium,2,12,44,161,1,0.165,9
2025-01-03 18:16:00,EK937,C4,A321,Fog,1,5,Medium,Medium,18,14,87,229,1,0.273,11
2025-01-03 18:27:00,IX418,D26,ATR72,Clear,14,0,Low,High,0,15,29,73,1,0.419,27
2025-01-03 18:44:00,IX963,B5,A321,Rain,10,2,Medium,Medium,9,13,110,185,1,0.333,15
2025-01-03 18:59:00,BA978,C15,A321,Fog,17,3,Medium,High,13,18,117,228,1,0.346,23
2025-01-03 19:03:00,6E989,A19,A320,Clear,14,5,Medium,Medium,23,11,61,148,1,0.211,18
2025-01-03 19:17:00,SG237,E5,A321,Clear,11,3,Low,High,7,19,108,219,1,0.339,10
2025-01-03 19:31:00,IX861,B20,A321,Storm,15,3,Medium,High,30,15,105,238,1,0.45,28
2025-01-03 19:45:00,BA892,A2,B737,Windy,4,3,High,Medium,22,16,67,179,1,0.217,8
2025-01-03 19:50:00,EK375,B34,B737,Clear,13,0,Medium,High,0,16,45,210,1,0.298,11
2025-01-03 19:54:00,LH719,E32,ATR72,Clear,20,0,Medium,High,20,17,30,67,1,0.372,9
2025-01-03 20:04:00,6E292,C10,A320,Clear,12,0,Medium,High,3,14,63,177,1,0.301,4
2025-01-03 20:19:00,BA316,E31,B737,Windy,23,2,Medium,High,9,14,70,192,1,0.364,19
2025-01-03 20:28:00,LH858,B3,A321,Rain,10,2,Low,High,3,14,87,203,1,0.483,29
2025-01-03 20:44:00,BA877,E35,B787,Storm,13,3,Medium,High,3,20,90,236,1,0.379,13
2025-01-03 21:01:00,AF988,D21,B737,Clear,0,5,Medium,Low,2,12,41,199,0,0.036,3
2025-01-03 21:06:00,EK940,D20,A320,Windy,17,4,High,Medium,0,13,52,174,0,0.119,0
2025-01-03 21:13:00,AI627,B9,ATR72,Windy,0,4,Medium,Low,14,12,30,78,0,0.092,5
2025-01-03 21:20:00,UK167,C1,B737,Clear,8,6,High,Low,0,7,66,178,0,0.039,1
2025-01-03 21:27:00,IX826,C10,ATR72,Clear,14,3,Medium,Medium,17,15,35,61,0,0.141,5
2025-01-03 21:39:00,AF513,A34,B737,Storm,8,5,High,Low,23,7,46,208,0,0.269,10
2025-01-03 21:50:00,UK899,B15,B777,Rain,1,7,Medium,Low,11,15,88,350,0,0.135,10
2025-01-03 21:56:00,AF682,C15,B737,Clear,6,2,Medium,Medium,4,10,60,168,0,0.178,6
2025-01-03 22:06:00,AI277,A32,A321,Windy,14,2,High,Medium,12,20,68,205,0,0.258,17
2025-01-03 22:12:00,SG996,D28,B737,Clear,10,5,Low,Medium,10,12,68,202,0,0.228,2
2025-01-03 22:20:00,SG957,E7,A321,Windy,20,3,Low,High,15,16,89,180,0,0.338,15
2025-01-03 22:31:00,AI355,E17,B737,Windy,14,3,Low,Medium,14,8,47,189,0,0.262,11
2025-01-03 22:38:00,AI567,E26,B777,Clear,6,4,High,Low,13,13,118,366,0,0.082,11
2025-01-03 22:55:00,AI469,B35,A321,Storm,2,6,Low,Low,16,14,105,209,0,0.368,11
2025-01-03 23:13:00,SG380,A24,B777,Windy,3,4,High,Medium,11,11,115,306,0,0.115,15
2025-01-03 23:18:00,EK943,D35,B787,Clear,8,4,Medium,Low,6,9,111,230,0,0.06,11
2025-01-03 23:29:00,BA617,B1,A320,Rain,11,4,Low,Medium,8,10,55,143,0,0.287,11
2025-01-03 23:45:00,LH750,A31,ATR72,Clear,6,5,Medium,Medium,13,7,32,68,0,0.098,3
2025-01-04 00:02:00,6E797,C16,A320,Clear,9,7,Medium,Low,7,8,42,181,0,0.063,6
2025-01-04 00:19:00,AI347,A29,ATR72,Clear,11,1,Medium,High,4,19,28,63,0,0.251,12
2025-01-04 00:31:00,EK600,E27,ATR72,Clear,4,6,Medium,Low,14,11,26,70,0,0.077,7
2025-01-04 00:36:00,QR556,D7,B737,Rain,13,6,Medium,Low,21,14,48,198,0,0.188,8
2025-01-04 00:40:00,UK991,E28,ATR72,Clear,18,1,Low,High,6,13,37,63,0,0.381,17
2025-01-04 00:54:00,BA700,E22,A320,Rain,8,6,Medium,Low,16,10,61,158,0,0.155,1
2025-01-04 01:06:00,AF458,D10,B787,Windy,9,6,High,Low,0,15,115,292,0,0.078,1
2025-01-04 01:23:00,EK267,C1,ATR72,Clear,7,7,Medium,Low,9,12,40,75,0,0.071,0
2025-01-04 01:27:00,IX866,C16,A350,Rain,13,3,High,Medium,14,11,82,338,0,0.19,3
2025-01-04 01:32:00,6E391,C32,A320,Clear,8,5,Medium,Medium,0,18,43,161,0,0.086,12
2025-01-04 01:50:00,AI495,C8,A320,Clear,11,4,High,Medium,3,12,66,143,0,0.09,8
2025-01-04 02:06:00,AI266,B21,B737,Clear,17,5,Medium,Medium,0,9,47,167,0,0.09,12
2025-01-04 02:23:00,QR898,B5,B737,Clear,0,6,Low,Low,0,10,40,207,0,0.147,0
2025-01-04 02:30:00,SG977,B31,B787,Clear,14,4,High,Medium,11,11,96,294,0,0.117,12
2025-01-04 02:36:00,SG762,E21,B737,Windy,15,3,High,Medium,6,11,61,203,0,0.128,18
2025-01-04 02:46:00,SG793,D7,A350,Clear,9,7,Medium,Low,7,14,85,315,0,0.074,4
2025-01-04 02:57:00,SG375,A4,A320,Clear,4,8,Medium,Low,5,13,47,185,0,0.055,0
2025-01-04 03:08:00,LH625,D32,A320,Storm,13,3,Medium,High,34,15,67,143,0,0.397,25
2025-01-04 03:15:00,AI985,D13,A350,Windy,15,4,Medium,Medium,6,11,100,339,0,0.128,3
2025-01-04 03:32:00,AI585,B5,A350,Rain,20,5,High,Medium,27,13,84,276,0,0.245,6
2025-01-04 03:42:00,UK762,D23,B777,Clear,10,2,Low,Medium,6,9,114,366,0,0.311,12
2025-01-04 04:00:00,UK715,A15,A321,Windy,12,8,High,Low,0,13,72,189,0,0.081,11
2025-01-04 04:04:00,AI329,D6,A320,Rain,7,4,Medium,Medium,25,11,60,175,0,0.207,10
2025-01-04 04:10:00,IX722,E12,A350,Windy,5,5,High,Low,4,8,100,344,0,0.068,6
2025-01-04 04:20:00,IX829,A10,A320,Rain,10,6,High,Low,11,6,50,171,0,0.139,7
2025-01-04 04:24:00,IX533,C5,B777,Clear,11,4,Medium,Medium,3,18,74,317,0,0.101,0
2025-01-04 04:34:00,LH972,E13,B787,Clear,0,7,Medium,Low,0,12,65,248,0,0.031,0
2025-01-04 04:42:00,EK570,E31,A321,Clear,6,5,High,Medium,12,14,107,237,0,0.108,6
2025-01-04 05:00:00,IX323,B14,A350,Clear,10,8,Medium,Low,1,9,69,336,0,0.05,6
2025-01-04 05:16:00,BA409,D3,A350,Rain,1,5,Medium,Low,0,9,79,331,0,0.093,9
2025-01-04 05:32:00,AF944,B20,A320,Clear,8,4,Medium,Low,11,4,64,149,0,0.065,4
2025-01-04 05:43:00,QR506,B19,B787,Storm,9,6,Low,Low,12,13,89,258,0,0.371,14
2025-01-04 05:51:00,QR204,C18,A321,Fog,19,8,High,Low,0,14,76,220,0,0.175,4
2025-01-04 06:01:00,AI623,D19,A350,Clear,3,3,Medium,Medium,0,14,90,289,1,0.128,11
2025-01-04 06:16:00,EK674,E1,A320,Clear,21,2,High,High,16,14,61,186,1,0.357,21
2025-01-04 06:31:00,QR723,C32,B787,Fog,11,3,Medium,Medium,10,12,68,220,1,0.269,6
2025-01-04 06:47:00,IX405,D2,A321,Storm,10,3,High,Medium,17,10,97,231,1,0.349,16
2025-01-04 06:59:00,6E593,D35,ATR72,Clear,17,1,Medium,High,3,21,34,75,1,0.325,11
2025-01-04 07:13:00,6E444,D9,B787,Clear,13,3,Medium,High,10,16,107,299,1,0.226,9
2025-01-04 07:28:00,IX755,B21,ATR72,Windy,0,2,Medium,Medium,7,7,37,66,1,0.25,2
2025-01-04 07:39:00,EK982,A1,A320,Windy,9,3,High,High,0,15,47,147,1,0.21,5
2025-01-04 07:45:00,IX367,D27,B777,Clear,17,0,Medium,High,6,11,101,308,1,0.315,13
2025-01-04 07:52:00,IX292,C5,B777,Rain,11,2,High,Medium,9,13,118,300,1,0.335,14
2025-01-04 08:00:00,UK629,E5,B737,Clear,13,2,Medium,Medium,0,12,63,169,1,0.246,18
2025-01-04 08:07:00,SG158,D3,B737,Clear,20,0,Medium,High,11,18,55,198,1,0.348,23
2025-01-04 08:11:00,QR513,E23,A321,Clear,22,2,High,High,3,14,107,236,1,0.323,11
2025-01-04 08:24:00,EK797,A31,A320,Clear,27,1,Low,High,0,15,51,147,1,0.447,9
2025-01-04 08:39:00,UK838,B11,A320,Clear,10,3,Medium,Medium,0,12,52,173,1,0.14,0
2025-01-04 08:51:00,AI771,E23,B737,Clear,12,4,Medium,Medium,14,12,42,166,1,0.183,6
2025-01-04 08:55:00,BA402,A18,A350,Clear,14,3,Medium,High,6,17,85,281,1,0.219,13
2025-01-04 09:10:00,IX528,C25,A350,Clear,14,2,Medium,Medium,0,12,111,276,1,0.248,15
2025-01-04 09:19:00,LH497,B17,A350,Clear,4,4,Medium,Medium,0,13,82,263,1,0.128,8
2025-01-04 09:23:00,AI697,A5,ATR72,Storm,12,2,Medium,High,18,14,40,75,1,0.508,15
2025-01-04 09:27:00,QR935,E23,A321,Clear,12,5,Medium,Medium,0,12,67,181,1,0.144,0
2025-01-04 09:40:00,SG451,E1,ATR72,Clear,9,3,High,High,11,15,36,76,1,0.219,9
2025-01-04 09:51:00,SG802,C23,B737,Windy,8,1,Medium,High,1,19,50,188,1,0.318,28
2025-01-04 10:03:00,AF753,E6,A321,Storm,0,8,Medium,Low,21,12,81,205,0,0.254,6
2025-01-04 10:21:00,BA787,A21,B787,Clear,13,4,Low,Medium,0,13,101,227,0,0.208,5
2025-01-04 10:38:00,EK619,D17,A320,Windy,11,7,High,Low,1,9,42,147,0,0.074,8
2025-01-04 10:50:00,IX965,C26,A320,Rain,5,2,Medium,Medium,12,7,65,159,0,0.259,3
2025-01-04 10:56:00,UK960,C16,A320,Windy,8,5,Medium,Low,0,9,45,165,0,0.065,5
2025-01-04 11:00:00,AF285,E8,A350,Clear,4,7,High,Low,11,11,105,311,0,0.068,5
2025-01-04 11:12:00,IX199,D4,B737,Windy,14,3,Medium,Medium,9,17,61,171,0,0.145,11
2025-01-04 11:17:00,BA231,D31,A320,Clear,4,5,Medium,Low,15,11,42,155,0,0.08,0
2025-01-04 11:34:00,IX842,A4,ATR72,Windy,16,0,Medium,High,16,18,36,77,0,0.315,23
2025-01-04 11:40:00,AF881,C1,B737,Rain,11,8,Low,Low,16,7,42,176,0,0.277,10
2025-01-04 11:45:00,UK796,E16,ATR72,Clear,7,4,High,Low,10,12,38,74,0,0.074,3
2025-01-04 11:58:00,EK770,A20,A350,Rain,7,7,Low,Low,17,8,111,334,0,0.272,21
2025-01-04 12:03:00,6E327,C20,B737,Clear,0,5,Medium,Low,16,10,48,199,0,0.072,8
2025-01-04 12:17:00,EK328,A35,ATR72,Rain,8,4,Low,Low,14,12,27,63,0,0.273,15
2025-01-04 12:34:00,IX530,C2,ATR72,Clear,8,4,High,Medium,13,9,27,73,0,0.106,4
2025-01-04 12:41:00,EK480,B35,B777,Clear,13,3,Low,Medium,12,14,101,318,0,0.243,7
2025-01-04 12:51:00,IX699,B12,A320,Clear,13,5,Medium,Medium,0,18,64,180,0,0.097,3
2025-01-04 12:56:00,IX574,A35,A320,Fog,8,2,Medium,High,6,17,69,141,0,0.345,14
2025-01-04 13:14:00,6E581,A14,A350,Clear,14,5,Medium,Low,0,10,108,273,0,0.058,0
2025-01-04 13:27:00,AI987,E25,B777,Clear,8,2,Medium,Medium,18,9,86,318,0,0.22,12
2025-01-04 13:34:00,QR694,D11,B777,Clear,8,5,Medium,Low,4,12,86,395,0,0.059,0
2025-01-04 13:47:00,QR172,A16,A350,Windy,16,2,Medium,Medium,22,13,92,334,0,0.278,25
2025-01-04 14:00:00,BA299,E24,A320,Windy,5,4,Medium,Low,10,15,48,155,0,0.097,1
2025-01-04 14:04:00,AF222,E26,ATR72,Clear,9,0,Medium,High,0,23,25,65,0,0.242,6
2025-01-04 14:17:00,LH642,C2,A350,Clear,9,4,Medium,Medium,0,16,101,315,0,0.085,0
2025-01-04 14:22:00,IX523,D35,B737,Clear,13,0,Medium,High,7,14,69,207,0,0.254,9
2025-01-04 14:32:00,AI991,E1,A321,Clear,15,3,High,Medium,8,13,107,224,0,0.115,5
2025-01-04 14:46:00,UK240,B26,B787,Clear,13,1,Medium,High,20,14,70,289,0,0.291,12
2025-01-04 14:59:00,SG450,C11,A320,Rain,10,2,Medium,Medium,20,16,58,152,0,0.309,12
2025-01-04 15:12:00,LH683,E22,A321,Clear,8,4,Medium,Low,7,4,111,210,0,0.053,0
2025-01-04 15:24:00,BA246,A25,ATR72,Clear,4,6,High,Low,0,7,37,75,0,0.03,5
2025-01-04 15:33:00,EK983,C28,A321,Clear,7,7,Low,Low,3,7,102,198,0,0.165,6
2025-01-04 15:51:00,UK897,E14,ATR72,Storm,0,4,Medium,Low,21,10,31,69,0,0.251,11
2025-01-04 15:59:00,6E599,B16,A320,Fog,0,7,Medium,Low,17,7,58,182,0,0.168,1
2025-01-04 16:06:00,EK746,C27,A320,Rain,9,6,Low,Low,28,10,50,146,0,0.311,7
2025-01-04 16:20:00,UK420,B13,B737,Clear,7,7,High,Low,12,12,54,197,0,0.08,19
2025-01-04 16:35:00,AI104,A13,B737,Clear,12,0,Medium,High,7,21,57,191,0,0.265,19
2025-01-04 16:44:00,BA380,E30,B737,Clear,7,2,Medium,High,4,21,55,183,0,0.245,27
2025-01-04 16:51:00,SG879,C17,B777,Clear,9,6,High,Low,2,7,87,385,0,0.047,15
2025-01-04 16:59:00,UK690,A33,A320,Clear,9,7,Medium,Low,0,10,65,157,0,0.047,3
2025-01-04 17:09:00,UK601,E4,A320,Rain,12,4,High,Medium,5,11,45,165,1,0.222,0
2025-01-04 17:15:00,6E232,D32,B787,Rain,14,3,Medium,Medium,9,14,68,269,1,0.243,18
2025-01-04 17:29:00,QR544,A33,A320,Rain,15,2,High,High,11,17,55,184,1,0.401,16
2025-01-04 17:43:00,LH513,E31,B777,Clear,19,3,High,High,7,15,116,313,1,0.229,15
2025-01-04 17:51:00,LH588,A11,ATR72,Windy,19,3,Low,High,0,21,25,74,1,0.363,16
2025-01-04 18:02:00,LH104,A8,B777,Clear,16,0,High,High,13,15,116,353,1,0.34,19
2025-01-04 18:11:00,AI646,E6,ATR72,Clear,13,3,Medium,High,0,14,29,73,1,0.195,11
2025-01-04 18:29:00,SG848,E19,B787,Rain,6,2,Low,Medium,25,16,66,238,1,0.494,27
2025-01-04 18:45:00,EK114,B6,A321,Clear,15,3,Medium,High,7,13,81,181,1,0.217,14
2025-01-04 19:03:00,EK875,A13,B777,Clear,11,4,Low,Medium,9,18,75,336,1,0.298,8
2025-01-04 19:08:00,AF295,B25,ATR72,Clear,9,4,High,Medium,7,10,38,74,1,0.153,4
2025-01-04 19:12:00,AI792,D7,B737,Windy,11,2,Medium,Medium,4,17,45,167,1,0.284,2
2025-01-04 19:23:00,AI741,A22,B777,Rain,19,2,High,High,17,15,107,372,1,0.423,11
2025-01-04 19:36:00,SG331,E18,A321,Clear,1,5,Medium,Medium,0,16,65,204,1,0.127,4
2025-01-04 19:49:00,EK419,E22,B737,Rain,14,5,Medium,Medium,7,15,42,160,1,0.239,5
2025-01-04 19:54:00,UK205,E4,B737,Clear,11,0,Medium,High,4,15,59,197,1,0.303,2
2025-01-04 19:59:00,LH615,C11,A321,Clear,14,3,Medium,High,5,21,120,199,1,0.224,14
2025-01-04 20:11:00,QR413,D16,B737,Rain,14,4,Medium,Medium,17,14,60,162,1,0.266,3
2025-01-04 20:18:00,UK166,B8,B737,Windy,10,5,Medium,Medium,12,17,55,201,1,0.204,12
2025-01-04 20:30:00,AI405,A26,B787,Storm,19,0,High,High,14,16,71,303,1,0.516,23
2025-01-04 20:38:00,IX566,A19,ATR72,Clear,14,5,High,Medium,3,12,29,74,1,0.157,10
2025-01-04 20:44:00,AF710,D11,A320,Windy,10,0,Low,High,20,14,63,142,1,0.486,7
2025-01-04 21:02:00,AF445,B2,B777,Windy,10,5,Medium,Medium,20,14,107,345,0,0.161,10
2025-01-04 21:11:00,LH803,C15,B787,Fog,7,4,Medium,Low,14,6,70,237,0,0.173,0
2025-01-04 21:29:00,UK450,E31,A321,Clear,7,7,Medium,Low,15,11,74,209,0,0.086,7
2025-01-04 21:34:00,BA467,A31,B737,Rain,13,6,Medium,Low,14,10,49,206,0,0.161,1
2025-01-04 21:52:00,SG268,D18,A320,Windy,15,8,Medium,Low,11,7,42,169,0,0.107,0
2025-01-04 21:59:00,LH119,C18,A320,Clear,12,4,Medium,Low,0,16,70,157,0,0.064,0
2025-01-04 22:08:00,SG329,C31,A321,Clear,15,2,Medium,Medium,8,13,77,180,0,0.215,7
2025-01-04 22:16:00,UK316,A35,A320,Clear,14,5,High,Low,10,8,58,150,0,0.082,0
2025-01-04 22:22:00,AI703,B13,B737,Windy,7,4,Medium,Low,7,6,47,182,0,0.077,2
2025-01-04 22:33:00,AF273,A29,ATR72,Fog,4,7,Low,Low,15,12,38,76,0,0.3,20
2025-01-04 22:50:00,6E475,A19,B777,Windy,10,7,Low,Low,1,11,104,364,0,0.196,8
2025-01-04 23:02:00,AI484,D5,B777,Windy,1,6,High,Low,10,16,90,326,0,0.09,3
2025-01-04 23:17:00,IX889,E22,B737,Clear,0,5,High,Low,5,7,54,182,0,0.036,6
2025-01-04 23:25:00,AF738,B18,B737,Clear,9,8,Medium,Low,3,9,57,205,0,0.053,0
2025-01-04 23:38:00,AI708,D32,A320,Clear,10,5,Medium,Medium,0,9,58,173,0,0.074,9
2025-01-04 23:54:00,AI777,D27,A350,Clear,5,4,High,Low,6,11,106,299,0,0.057,4
2025-01-05 00:08:00,6E769,B27,B737,Clear,5,4,Medium,Medium,0,11,54,192,0,0.067,5
2025-01-05 00:20:00,AI149,B16,A320,Clear,4,6,High,Low,2,17,52,144,0,0.054,0
2025-01-05 00:24:00,6E526,C25,B787,Clear,3,8,High,Low,20,10,67,242,0,0.09,0
2025-01-05 00:38:00,BA489,A24,A350,Clear,11,7,Medium,Low,5,9,101,333,0,0.063,3
2025-01-05 00:55:00,6E660,B1,B777,Clear,7,3,Medium,Medium,0,12,98,319,0,0.073,0
2025-01-05 01:07:00,IX585,B25,B737,Clear,7,8,Medium,Low,7,13,55,182,0,0.067,9
2025-01-05 01:15:00,UK310,A35,B737,Clear,5,7,Medium,Low,8,12,46,201,0,0.064,4
2025-01-05 01:33:00,AI408,C2,A321,Fog,5,4,High,Low,7,12,69,226,0,0.16,0
2025-01-05 01:47:00,LH777,B24,B777,Rain,5,4,High,Low,0,6,75,372,0,0.097,0
2025-01-05 01:52:00,6E778,D29,B787,Rain,11,5,Medium,Low,17,9,92,263,0,0.163,10
